Time(s),Shoulder_Flexion_Deg,Shoulder_Abduction_Deg,Elbow_Flexion_Deg,Elbow_Pronosupination_Deg,Wrist_Flexion_Deg
14.935,16.74,16.06,127.59,77.88,3.44s
14.959,16.07,15.70,126.84,77.43,3.44s
14.991,16.07,15.70,126.58,77.74,3.59s
15.013,14.93,15.21,125.38,77.10,3.59s
15.048,14.93,15.21,124.57,76.82,3.87s
15.070,13.54,14.24,122.93,75.84,3.87s
15.102,13.54,14.24,121.51,74.24,4.39s
15.124,12.21,13.17,120.02,73.79,4.39s
15.157,12.21,13.17,114.75,69.33,6.32s
15.179,10.88,11.40,113.21,69.75,6.32s
15.213,10.88,11.40,106.98,62.22,6.55s
15.234,9.75,10.03,105.80,62.72,6.55s
15.268,9.75,10.03,95.33,49.27,8.08s
15.290,8.89,8.74,94.48,49.49,8.08s
15.323,8.89,8.74,82.23,33.95,8.93s
15.346,9.04,8.09,82.66,33.45,8.93s
15.378,9.04,8.09,70.44,26.05,2.19s
15.401,9.98,7.20,71.65,25.13,2.19s
15.433,9.98,7.20,57.42,19.19,-0.82s
15.456,11.41,6.00,58.99,18.75,-0.82s
15.488,11.41,6.00,45.18,12.64,-0.64s
15.508,12.74,5.53,46.78,11.33,-0.64s
15.543,12.74,5.53,29.43,3.08,1.62s
15.565,14.21,3.89,31.76,-1.37,1.62s
15.599,14.21,3.89,14.98,-3.88,2.33s
15.623,14.21,1.88,16.23,-8.08,2.33s
15.654,14.21,1.88,4.58,-12.55,2.13s
15.677,12.32,1.23,5.28,-12.81,2.13s
15.710,12.32,1.23,3.42,-12.87,2.17s
15.731,10.36,1.99,5.21,-9.06,2.17s
15.765,10.36,1.99,1.36,-10.69,2.61s
15.788,9.59,2.62,2.28,-8.27,2.61s
15.819,9.59,2.62,0.29,-8.78,2.34s
15.843,9.89,2.81,0.55,-8.19,2.34s
15.875,9.89,2.81,1.08,-7.39,2.60s
15.897,10.47,2.60,1.67,-7.83,2.60s
15.930,10.47,2.60,1.79,-6.69,2.87s
15.951,10.82,2.26,2.22,-7.14,2.87s
15.986,10.82,2.26,3.77,-5.49,2.33s
16.009,11.16,2.24,4.07,-5.23,2.33s
16.039,11.16,2.24,7.90,-3.05,2.57s
16.063,11.01,3.35,7.65,-0.89,2.57s
16.095,11.01,3.35,16.36,-0.77,2.73s
16.117,10.44,4.58,15.69,1.87,2.73s
16.149,10.44,4.58,26.27,0.83,3.72s
16.170,9.92,5.39,25.66,2.73,3.72s
16.205,9.92,5.39,39.83,4.89,3.60s
16.226,9.19,5.99,38.98,6.75,3.60s
16.259,9.19,5.99,53.09,10.04,4.90s
16.282,9.11,6.70,52.95,11.54,4.90s
16.314,9.11,6.70,68.78,18.20,3.54s
16.336,10.06,7.65,69.77,19.39,3.54s
16.371,10.06,7.65,81.66,29.54,3.30s
16.393,11.71,8.48,83.33,30.93,3.30s
16.425,11.71,8.48,95.77,42.18,2.99s
16.448,14.23,10.26,98.46,43.39,2.99s
16.481,14.23,10.26,105.94,51.37,3.04s
16.504,16.81,12.23,108.78,52.36,3.04s
16.536,16.81,12.23,117.28,61.05,4.24s
16.558,19.12,15.42,119.69,59.24,4.24s
16.592,19.12,15.42,124.08,72.81,6.77s
16.613,20.17,17.16,125.22,71.82,6.77s
16.645,20.17,17.16,126.97,76.94,6.69s
16.669,20.31,18.08,127.19,76.12,6.69s
16.701,20.31,18.08,127.78,78.92,6.59s
16.724,20.25,17.88,127.65,78.90,6.59s
16.755,20.25,17.88,127.47,79.45,6.44s
16.779,20.15,17.36,127.34,79.94,6.44s
16.812,20.15,17.36,126.95,79.12,6.14s
16.833,19.84,17.01,126.64,79.31,6.14s
16.866,19.84,17.01,126.56,78.78,6.34s
16.889,19.22,16.69,125.94,78.61,6.34s
16.922,19.22,16.69,125.90,78.50,6.68s
16.945,17.68,16.21,124.27,77.38,6.68s
16.975,17.68,16.21,124.14,77.56,7.35s
16.999,16.13,15.50,122.45,76.49,7.35s
17.031,16.13,15.50,120.69,74.99,7.97s
17.052,14.67,13.86,118.93,74.74,7.97s
17.086,14.67,13.86,113.59,68.02,8.95s
17.110,13.55,12.24,112.26,68.35,8.95s
17.142,13.55,12.24,105.30,59.87,9.06s
17.165,11.75,10.54,103.46,59.74,9.06s
17.197,11.75,10.54,93.00,45.60,11.67s
17.219,10.35,9.37,91.74,44.90,11.67s
17.252,10.35,9.37,81.77,31.87,12.14s
17.275,9.18,8.63,80.76,30.38,12.14s
17.306,9.18,8.63,67.67,17.12,10.63s
17.328,8.79,7.93,67.42,15.50,10.63s
17.363,8.79,7.93,56.45,7.88,9.23s
17.386,9.70,6.97,57.34,7.48,9.23s
17.418,9.70,6.97,40.34,-0.79,8.33s
17.441,11.73,6.08,42.64,-2.85,8.33s
17.472,11.73,6.08,25.01,-0.78,5.16s
17.495,13.09,4.94,27.03,-5.31,5.16s
17.528,13.09,4.94,9.32,-1.72,4.47s
17.550,13.44,2.44,10.91,-6.34,4.47s
17.583,13.44,2.44,0.93,-2.59,3.49s
17.606,11.81,2.42,1.85,-1.17,3.49s
17.638,11.81,2.42,0.83,-2.13,6.36s
17.661,9.87,3.58,3.50,2.73,6.36s
17.694,9.87,3.58,2.30,-3.44,8.23s
17.717,9.87,3.76,2.32,-2.64,8.23s
17.749,9.87,3.76,3.10,-3.60,7.13s
17.772,10.36,3.67,3.46,-4.02,7.13s
17.805,10.36,3.67,3.97,-2.02,6.54s
17.828,10.72,3.61,4.21,-1.80,6.54s
17.858,10.72,3.61,6.50,-1.51,6.14s
17.880,11.22,3.59,6.84,-0.81,6.14s
17.914,11.22,3.59,10.26,0.00,6.04s
17.936,11.09,4.22,10.15,1.54,6.04s
17.969,11.09,4.22,18.29,1.87,5.25s
17.991,10.42,5.08,17.65,3.87,5.25s
18.024,10.42,5.08,27.74,2.79,5.11s
18.047,9.51,6.14,27.02,4.15,5.11s
18.079,9.51,6.14,41.69,5.29,5.30s
18.102,8.23,7.23,40.61,6.55,5.30s
18.135,8.23,7.23,56.36,10.32,6.56s
18.159,8.00,8.29,56.33,11.24,6.56s
18.190,8.00,8.29,73.62,20.61,4.92s
18.211,9.38,9.54,75.14,22.04,4.92s
18.245,9.38,9.54,86.34,30.74,5.29s
18.269,11.41,10.38,88.36,32.50,5.29s
18.299,11.41,10.38,99.60,43.30,2.75s
18.323,14.35,11.64,102.58,45.36,2.75s
18.355,14.35,11.64,107.82,55.43,2.08s
18.378,16.70,12.75,110.21,56.75,2.08s
18.410,16.70,12.75,116.12,68.57,1.87s
18.433,18.15,14.36,117.77,68.42,1.86s
18.465,18.15,14.36,122.27,76.04,1.75s
18.488,18.82,16.02,123.11,74.79,1.75s
18.520,18.82,16.02,128.10,83.32,1.97s
18.544,19.27,17.37,128.62,81.97,1.97s
18.576,19.27,17.37,130.05,84.88,2.05s
18.599,19.02,17.87,129.84,84.00,2.05s
18.631,19.02,17.87,130.05,85.84,2.06s
18.653,18.49,17.50,129.51,85.82,2.06s
18.686,18.49,17.50,129.67,85.15,1.97s
